,date,time,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,gls,sh,sot,sot%,g/sh,g/sot,dist,fk,pk,pkatt,npxg,npxg/sh,g-xg,np:g-xg,sota,saves,save%,cs,psxg,psxg+/-,pka,pksv,pkm,cmp,att,cmp%,att (gk),thr,launch%,avglen,att,launch%,avglen,opp,stp,stp%,#opa,avgdist,totdist,prgdist,ast,xag,xa,kp,1/3,ppa,crspa,prgp,live,dead,tb,sw,crs,ti,ck,in,out,str,off,blocks,sca,passlive,passdead,to,fld,def,gca,passlive,passdead,to,fld,def,tkl,tklw,def 3rd,mid 3rd,att 3rd,tkl,tkl%,lost,pass,int,tkl+int,clr,err,touches,def pen,att pen,succ,succ%,tkld,tkld%,carries,prgc,cpa,mis,dis,rec,prgr,crdy,crdr,2crdy,fls,pkwon,pkcon,og,recov,won,won%,season,team
33,2022-04-23,15:00,Matchweek 34,Sat,Away,L,1.0,2.0,Torino,1.0,2.4,45.0,8333.0,Emmanuel Gyasi,5-4-1,Davide Ghersini,Match Report,,1.0,6.0,1.0,16.7,0.0,0.0,25.2,2.0,1.0,1.0,0.2,0.04,0.0,-0.2,6.0,4.0,83.3,0.0,1.9,-0.1,1.0,0.0,0.0,9.0,33.0,27.3,38.0,2.0,65.8,48.6,10.0,80.0,54.6,12.0,1.0,8.3,0.0,8.0,6096.0,2271.0,0.0,0.1,0.4,3.0,22.0,5.0,1.0,30.0,393.0,45.0,0.0,4.0,9.0,19.0,6.0,3.0,3.0,0.0,1.0,11.0,13.0,8.0,1.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,6.0,3.0,4.0,2.0,0.0,4.0,44.4,5.0,8.0,7.0,13.0,9.0,0.0,519.0,63.0,13.0,4.0,66.7,2.0,33.3,198.0,4.0,2.0,12.0,8.0,309.0,30.0,2.0,0.0,0.0,13.0,1.0,1.0,0.0,47.0,21.0,45.7,2021-2022,Spezia
34,2022-04-30,20:45,Matchweek 35,Sat,Home,L,3.0,4.0,Lazio,1.3,2.9,30.0,8750.0,Giulio Maggiore,4-2-3-1,Luca Pairetto,Match Report,,3.0,9.0,3.0,33.3,0.33,1.0,15.3,0.0,0.0,0.0,1.3,0.15,1.7,1.7,9.0,6.0,66.7,0.0,3.2,0.2,1.0,0.0,0.0,8.0,26.0,30.8,24.0,6.0,62.5,45.5,11.0,100.0,71.7,19.0,1.0,5.3,0.0,11.0,4058.0,1921.0,2.0,0.8,0.4,6.0,16.0,2.0,0.0,19.0,241.0,50.0,0.0,3.0,14.0,18.0,4.0,0.0,4.0,0.0,3.0,9.0,12.0,2.0,5.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,9.0,3.0,8.0,1.0,0.0,8.0,53.3,7.0,7.0,7.0,16.0,17.0,0.0,395.0,78.0,14.0,2.0,15.4,11.0,84.6,141.0,12.0,3.0,11.0,4.0,188.0,18.0,3.0,0.0,0.0,15.0,0.0,1.0,1.0,49.0,21.0,53.8,2021-2022,Spezia
35,2022-05-08,12:30,Matchweek 36,Sun,Home,L,1.0,3.0,Atalanta,0.9,1.8,35.0,9000.0,Giulio Maggiore,4-4-2,Fabio Maresca,Match Report,,1.0,5.0,1.0,20.0,0.2,1.0,16.6,1.0,0.0,0.0,0.9,0.18,0.1,0.1,6.0,3.0,50.0,0.0,2.6,-0.4,0.0,0.0,0.0,6.0,24.0,25.0,30.0,1.0,63.3,49.6,6.0,83.3,59.8,12.0,0.0,0.0,0.0,15.0,4124.0,1756.0,1.0,0.3,0.3,3.0,21.0,4.0,0.0,22.0,280.0,46.0,2.0,0.0,8.0,23.0,0.0,0.0,0.0,0.0,4.0,9.0,10.0,9.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,24.0,18.0,17.0,6.0,1.0,9.0,64.3,5.0,7.0,13.0,37.0,20.0,0.0,439.0,51.0,10.0,4.0,28.6,10.0,71.4,190.0,6.0,2.0,15.0,9.0,223.0,20.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,53.0,16.0,53.3,2021-2022,Spezia
36,2022-05-14,18:00,Matchweek 37,Sat,Away,W,3.0,2.0,Udinese,2.4,1.3,39.0,20950.0,Giulio Maggiore,4-2-3-1,Gianluca Aureliano,Match Report,,3.0,10.0,7.0,70.0,0.3,0.43,16.9,0.0,0.0,1.0,1.6,0.16,0.6,1.4,6.0,4.0,66.7,0.0,1.3,-0.7,0.0,0.0,0.0,5.0,22.0,22.7,25.0,3.0,64.0,45.8,9.0,66.7,48.6,13.0,0.0,0.0,0.0,4.5,4142.0,1977.0,3.0,1.5,0.9,9.0,18.0,5.0,2.0,25.0,302.0,50.0,0.0,1.0,10.0,16.0,2.0,1.0,1.0,0.0,1.0,6.0,22.0,17.0,1.0,1.0,1.0,2.0,6.0,5.0,0.0,0.0,0.0,1.0,26.0,18.0,12.0,8.0,6.0,14.0,66.7,7.0,8.0,8.0,34.0,22.0,0.0,459.0,66.0,20.0,7.0,63.6,4.0,36.4,228.0,10.0,5.0,16.0,15.0,242.0,25.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,54.0,22.0,59.5,2021-2022,Spezia
37,2022-05-22,12:30,Matchweek 38,Sun,Home,L,0.0,3.0,Napoli,2.0,1.5,32.0,10000.0,Giulio Maggiore,4-2-3-1,Matteo Marchetti,Match Report,,0.0,16.0,4.0,25.0,0.0,0.0,17.2,1.0,0.0,0.0,2.0,0.13,-2.0,-2.0,4.0,1.0,25.0,0.0,2.1,0.0,0.0,0.0,0.0,5.0,10.0,50.0,8.0,7.0,37.5,35.9,2.0,50.0,35.0,9.0,0.0,0.0,2.0,20.0,5383.0,2149.0,0.0,1.8,1.2,13.0,28.0,13.0,4.0,36.0,308.0,28.0,2.0,0.0,23.0,10.0,4.0,0.0,4.0,0.0,2.0,0.0,29.0,20.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,8.0,8.0,3.0,6.0,50.0,6.0,10.0,12.0,31.0,14.0,0.0,450.0,56.0,24.0,11.0,61.1,7.0,38.9,196.0,22.0,7.0,16.0,6.0,273.0,36.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,54.0,6.0,66.7,2021-2022,Spezia
0,2021-08-22,18:30,Matchweek 1,Sun,Away,L,2.0,3.0,Bologna,1.5,1.6,29.0,8375.0,Milan Đurić,3-5-2,Antonio Rapuano,Match Report,,2.0,9.0,3.0,33.3,0.11,0.33,18.5,1.0,1.0,1.0,0.7,0.08,0.5,0.3,7.0,4.0,57.1,0.0,1.0,-2.0,0.0,0.0,0.0,4.0,15.0,26.7,11.0,3.0,72.7,54.2,7.0,100.0,66.4,13.0,0.0,0.0,0.0,4.0,2591.0,1310.0,0.0,0.1,0.3,4.0,13.0,4.0,1.0,14.0,190.0,52.0,0.0,1.0,16.0,27.0,4.0,0.0,4.0,0.0,2.0,5.0,14.0,9.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,15.0,9.0,6.0,8.0,1.0,9.0,60.0,6.0,8.0,7.0,22.0,26.0,0.0,344.0,50.0,12.0,4.0,100.0,0.0,0.0,151.0,8.0,0.0,11.0,12.0,124.0,14.0,3.0,1.0,1.0,15.0,1.0,0.0,0.0,37.0,15.0,46.9,2021-2022,Salernitana
1,2021-08-29,20:45,Matchweek 2,Sun,Home,L,0.0,4.0,Roma,0.3,2.1,21.0,12500.0,Francesco Di Tacchio,5-4-1,Rosario Abisso,Match Report,,0.0,5.0,0.0,0.0,0.0,,14.0,0.0,0.0,0.0,0.3,0.07,-0.3,-0.3,9.0,5.0,55.6,0.0,3.1,-0.9,0.0,0.0,0.0,6.0,22.0,27.3,12.0,1.0,91.7,51.6,11.0,100.0,60.7,19.0,0.0,0.0,0.0,7.7,2018.0,1105.0,0.0,0.2,0.2,3.0,5.0,2.0,2.0,9.0,153.0,46.0,0.0,0.0,10.0,16.0,1.0,0.0,1.0,0.0,2.0,6.0,7.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,9.0,3.0,1.0,8.0,61.5,5.0,5.0,11.0,24.0,30.0,0.0,305.0,68.0,6.0,2.0,50.0,2.0,50.0,82.0,4.0,0.0,9.0,4.0,99.0,8.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,40.0,15.0,46.9,2021-2022,Salernitana
2,2021-09-12,15:00,Matchweek 3,Sun,Away,L,0.0,4.0,Torino,0.3,2.4,41.0,9082.0,Francesco Di Tacchio,3-5-2,Gianluca Aureliano,Match Report,,0.0,8.0,2.0,25.0,0.0,0.0,20.2,0.0,0.0,0.0,0.3,0.04,-0.3,-0.3,7.0,3.0,42.9,0.0,3.2,-0.8,0.0,0.0,0.0,4.0,17.0,23.5,20.0,5.0,60.0,41.2,6.0,83.3,57.0,21.0,0.0,0.0,0.0,,4533.0,1687.0,0.0,0.2,0.5,5.0,21.0,5.0,3.0,24.0,327.0,47.0,0.0,2.0,20.0,21.0,4.0,0.0,4.0,0.0,1.0,11.0,10.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,6.0,2.0,1.0,4.0,44.4,5.0,4.0,10.0,19.0,19.0,0.0,463.0,51.0,16.0,1.0,12.5,7.0,87.5,266.0,12.0,2.0,15.0,3.0,257.0,23.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,42.0,18.0,48.6,2021-2022,Salernitana
3,2021-09-18,20:45,Matchweek 4,Sat,Home,L,0.0,1.0,Atalanta,0.7,1.6,42.0,11949.0,Milan Đurić,3-4-1-2,Paolo Valeri,Match Report,,0.0,10.0,1.0,10.0,0.0,0.0,21.3,0.0,0.0,0.0,0.7,0.07,-0.7,-0.7,3.0,2.0,66.7,0.0,0.7,-0.3,0.0,0.0,0.0,4.0,9.0,44.4,10.0,4.0,50.0,43.7,7.0,57.1,43.7,7.0,0.0,0.0,1.0,13.7,5211.0,2270.0,0.0,0.6,0.7,6.0,30.0,5.0,1.0,37.0,363.0,51.0,1.0,2.0,17.0,22.0,6.0,4.0,2.0,0.0,2.0,8.0,14.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,9.0,4.0,0.0,7.0,77.8,2.0,3.0,8.0,21.0,16.0,0.0,513.0,47.0,16.0,6.0,54.5,5.0,45.5,273.0,12.0,2.0,18.0,7.0,300.0,36.0,4.0,0.0,0.0,21.0,0.0,0.0,0.0,62.0,18.0,51.4,2021-2022,Salernitana
4,2021-09-22,18:30,Matchweek 5,Wed,Home,D,2.0,2.0,Hellas Verona,2.7,1.4,50.0,9561.0,Norbert Gyömbér,3-4-1-2,Massimiliano Irrati,Match Report,,2.0,15.0,4.0,26.7,0.13,0.5,13.6,0.0,0.0,0.0,2.7,0.18,-0.7,-0.7,5.0,3.0,60.0,0.0,2.1,0.1,0.0,0.0,0.0,10.0,21.0,47.6,22.0,2.0,77.3,48.6,5.0,80.0,51.0,13.0,2.0,15.4,2.0,15.6,5540.0,2571.0,1.0,2.0,1.2,12.0,31.0,6.0,4.0,37.0,370.0,56.0,0.0,1.0,29.0,26.0,4.0,2.0,2.0,0.0,0.0,14.0,27.0,16.0,4.0,1.0,3.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,18.0,11.0,10.0,8.0,0.0,9.0,56.3,7.0,8.0,15.0,33.0,18.0,0.0,538.0,42.0,24.0,11.0,55.0,9.0,45.0,318.0,16.0,7.0,24.0,16.0,304.0,37.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,64.0,22.0,64.7,2021-2022,Salernitana
5,2021-09-26,15:00,Matchweek 6,Sun,Away,L,0.0,1.0,Sassuolo,1.1,1.4,43.0,5177.0,Francesco Di Tacchio,4-1-2-1-2◆,Antonio Giua,Match Report,,0.0,12.0,4.0,33.3,0.0,0.0,15.0,0.0,0.0,0.0,1.1,0.09,-1.1,-1.1,6.0,5.0,83.3,0.0,1.1,0.1,0.0,0.0,0.0,10.0,13.0,76.9,13.0,6.0,30.8,35.2,13.0,69.2,51.7,12.0,1.0,8.3,0.0,4.5,5402.0,3115.0,0.0,0.9,1.2,10.0,31.0,10.0,6.0,38.0,319.0,54.0,1.0,0.0,24.0,16.0,8.0,2.0,6.0,0.0,6.0,5.0,21.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,6.0,3.0,3.0,5.0,23.8,16.0,4.0,11.0,23.0,16.0,0.0,491.0,56.0,22.0,15.0,75.0,5.0,25.0,261.0,15.0,1.0,24.0,2.0,279.0,38.0,3.0,0.0,0.0,16.0,0.0,0.0,0.0,45.0,20.0,62.5,2021-2022,Salernitana
6,2021-10-02,15:00,Matchweek 7,Sat,Home,W,1.0,0.0,Genoa,0.5,1.5,49.0,10077.0,Norbert Gyömbér,4-1-2-1-2◆,Maurizio Mariani,Match Report,,1.0,10.0,4.0,40.0,0.1,0.25,18.0,0.0,0.0,0.0,0.5,0.05,0.5,0.5,3.0,3.0,100.0,1.0,0.3,0.3,0.0,0.0,0.0,10.0,14.0,71.4,8.0,0.0,75.0,43.9,10.0,80.0,57.1,20.0,0.0,0.0,0.0,7.0,5690.0,2668.0,1.0,0.3,0.6,9.0,24.0,5.0,1.0,34.0,358.0,57.0,0.0,1.0,27.0,20.0,9.0,3.0,4.0,0.0,0.0,10.0,18.0,12.0,3.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,15.0,10.0,5.0,9.0,1.0,7.0,36.8,12.0,3.0,8.0,23.0,28.0,0.0,539.0,57.0,29.0,6.0,33.3,12.0,66.7,264.0,17.0,5.0,24.0,7.0,302.0,33.0,2.0,0.0,0.0,15.0,0.0,0.0,0.0,47.0,20.0,58.8,2021-2022,Salernitana
7,2021-10-16,15:00,Matchweek 8,Sat,Away,L,1.0,2.0,Spezia,1.7,1.5,42.0,6023.0,Francesco Di Tacchio,4-3-1-2,Davide Massa,Match Report,,1.0,15.0,4.0,26.7,0.07,0.25,17.7,0.0,0.0,0.0,1.7,0.12,-0.7,-0.7,5.0,3.0,60.0,0.0,1.3,-0.7,0.0,0.0,0.0,5.0,16.0,31.3,16.0,3.0,50.0,42.2,10.0,80.0,57.3,22.0,0.0,0.0,1.0,22.0,4464.0,2285.0,1.0,1.5,0.7,11.0,27.0,7.0,1.0,41.0,310.0,46.0,1.0,2.0,12.0,14.0,2.0,1.0,1.0,0.0,2.0,7.0,25.0,16.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,14.0,9.0,7.0,5.0,2.0,10.0,62.5,6.0,9.0,8.0,22.0,29.0,0.0,482.0,61.0,23.0,12.0,70.6,5.0,29.4,244.0,13.0,2.0,12.0,8.0,239.0,41.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,59.0,21.0,52.5,2021-2022,Salernitana
8,2021-10-23,15:00,Matchweek 9,Sat,Home,L,2.0,4.0,Empoli,1.2,2.4,60.0,11142.0,Francesco Di Tacchio,3-4-1-2,Daniele Doveri,Match Report,,1.0,12.0,5.0,41.7,0.08,0.2,13.8,0.0,0.0,0.0,1.2,0.1,-0.2,-0.2,5.0,2.0,40.0,0.0,1.7,-1.3,1.0,0.0,0.0,3.0,8.0,37.5,22.0,5.0,22.7,28.5,8.0,37.5,30.6,9.0,0.0,0.0,2.0,19.3,7241.0,2988.0,1.0,1.1,1.7,11.0,31.0,9.0,2.0,48.0,463.0,65.0,0.0,2.0,27.0,27.0,7.0,0.0,5.0,0.0,2.0,10.0,23.0,20.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,16.0,11.0,9.0,5.0,2.0,8.0,66.7,4.0,3.0,5.0,21.0,14.0,0.0,629.0,46.0,25.0,7.0,41.2,10.0,58.8,405.0,18.0,6.0,18.0,11.0,424.0,48.0,1.0,0.0,0.0,12.0,0.0,1.0,1.0,49.0,20.0,57.1,2021-2022,Salernitana
9,2021-10-26,18:30,Matchweek 10,Tue,Away,W,2.0,1.0,Venezia,1.3,0.7,55.0,5103.0,Franck Ribéry,4-3-3,Marco Di Bello,Match Report,,2.0,21.0,7.0,33.3,0.1,0.29,18.2,1.0,0.0,0.0,1.3,0.06,0.7,0.7,4.0,3.0,75.0,0.0,0.8,-0.2,0.0,0.0,0.0,1.0,3.0,33.3,19.0,8.0,10.5,27.5,5.0,20.0,30.8,16.0,2.0,12.5,0.0,5.5,7943.0,2707.0,2.0,1.0,1.1,14.0,36.0,14.0,5.0,44.0,481.0,53.0,1.0,4.0,23.0,25.0,5.0,2.0,3.0,0.0,0.0,8.0,33.0,29.0,1.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,8.0,6.0,3.0,2.0,3.0,1.0,25.0,3.0,6.0,4.0,12.0,21.0,0.0,628.0,48.0,39.0,4.0,66.7,2.0,33.3,285.0,13.0,4.0,8.0,18.0,429.0,44.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,48.0,12.0,63.2,2021-2022,Salernitana
10,2021-10-31,18:00,Matchweek 11,Sun,Home,L,0.0,1.0,Napoli,0.5,1.8,37.0,17043.0,Franck Ribéry,4-3-1-2,Michael Fabbri,Match Report,,0.0,9.0,2.0,22.2,0.0,0.0,20.0,1.0,0.0,0.0,0.5,0.06,-0.5,-0.5,3.0,2.0,66.7,0.0,0.2,-0.8,0.0,0.0,0.0,2.0,14.0,14.3,18.0,3.0,44.4,33.2,10.0,60.0,40.7,7.0,0.0,0.0,1.0,26.0,4368.0,1866.0,0.0,0.3,0.2,6.0,22.0,2.0,1.0,31.0,287.0,44.0,0.0,1.0,15.0,14.0,4.0,2.0,2.0,0.0,0.0,6.0,16.0,9.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,7.0,6.0,2.0,6.0,42.9,8.0,11.0,8.0,23.0,18.0,0.0,443.0,71.0,12.0,11.0,73.3,4.0,26.7,276.0,11.0,5.0,18.0,11.0,246.0,31.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,50.0,9.0,39.1,2021-2022,Salernitana
11,2021-11-07,18:00,Matchweek 12,Sun,Away,L,0.0,3.0,Lazio,0.3,1.6,40.0,25000.0,Franck Ribéry,4-3-1-2,Antonio Rapuano,Match Report,,0.0,5.0,0.0,0.0,0.0,,14.9,0.0,0.0,0.0,0.3,0.06,-0.3,-0.3,5.0,2.0,40.0,0.0,2.2,-0.8,0.0,0.0,0.0,8.0,11.0,72.7,24.0,5.0,20.8,30.0,10.0,60.0,48.3,10.0,3.0,30.0,0.0,5.0,6836.0,2538.0,0.0,0.2,0.3,3.0,20.0,7.0,3.0,25.0,427.0,40.0,0.0,4.0,9.0,18.0,1.0,0.0,0.0,0.0,2.0,12.0,8.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,3.0,5.0,1.0,5.0,29.4,12.0,6.0,8.0,17.0,15.0,1.0,565.0,70.0,12.0,12.0,66.7,6.0,33.3,389.0,13.0,2.0,22.0,8.0,396.0,24.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,46.0,11.0,57.9,2021-2022,Salernitana
12,2021-11-21,15:00,Matchweek 13,Sun,Home,L,0.0,2.0,Sampdoria,0.9,0.9,55.0,11849.0,Franck Ribéry,4-1-2-1-2◆,Piero Giacomelli,Match Report,,0.0,18.0,2.0,11.1,0.0,0.0,15.8,2.0,0.0,0.0,0.9,0.05,-0.9,-0.9,6.0,5.0,66.7,0.0,1.3,0.3,0.0,0.0,0.0,9.0,18.0,50.0,22.0,3.0,54.5,40.0,8.0,75.0,49.1,12.0,1.0,8.3,0.0,10.0,6898.0,2618.0,0.0,0.7,1.0,13.0,29.0,10.0,6.0,41.0,423.0,61.0,0.0,3.0,42.0,19.0,13.0,7.0,4.0,1.0,0.0,13.0,31.0,19.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,3.0,4.0,0.0,1.0,33.3,2.0,7.0,9.0,16.0,9.0,0.0,584.0,41.0,30.0,5.0,50.0,5.0,50.0,277.0,20.0,1.0,10.0,4.0,357.0,41.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,51.0,19.0,47.5,2021-2022,Salernitana
13,2021-11-26,20:45,Matchweek 14,Fri,Away,D,1.0,1.0,Cagliari,0.3,1.8,43.0,9700.0,Francesco Di Tacchio,4-3-1-2,Daniele Doveri,Match Report,,1.0,8.0,2.0,25.0,0.13,0.5,23.3,0.0,0.0,0.0,0.3,0.04,0.7,0.7,3.0,2.0,66.7,0.0,1.2,0.2,0.0,0.0,0.0,10.0,16.0,62.5,17.0,2.0,47.1,40.2,11.0,72.7,48.5,27.0,1.0,3.7,0.0,9.5,5007.0,2333.0,1.0,0.2,0.5,5.0,21.0,8.0,5.0,35.0,329.0,55.0,0.0,2.0,18.0,21.0,6.0,3.0,3.0,0.0,0.0,10.0,15.0,12.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,3.0,0.0,2.0,25.0,6.0,7.0,6.0,10.0,31.0,0.0,491.0,68.0,17.0,8.0,66.7,4.0,33.3,270.0,15.0,2.0,21.0,7.0,270.0,35.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,39.0,21.0,61.8,2021-2022,Salernitana
14,2021-11-30,20:45,Matchweek 15,Tue,Home,L,0.0,2.0,Juventus,0.3,2.1,27.0,19500.0,Leonardo Capezzi,5-3-2,Francesco Fourneau,Match Report,,0.0,4.0,0.0,0.0,0.0,,15.9,0.0,0.0,0.0,0.3,0.07,-0.3,-0.3,7.0,5.0,71.4,0.0,2.1,0.1,0.0,0.0,1.0,3.0,11.0,27.3,15.0,3.0,66.7,41.3,8.0,12.5,24.5,11.0,0.0,0.0,1.0,25.0,3766.0,1315.0,0.0,0.1,0.1,2.0,16.0,2.0,1.0,12.0,268.0,48.0,0.0,2.0,14.0,21.0,4.0,1.0,1.0,0.0,1.0,5.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,7.0,13.0,6.0,0.0,10.0,58.8,7.0,3.0,8.0,27.0,25.0,0.0,417.0,67.0,8.0,7.0,53.8,6.0,46.2,200.0,10.0,1.0,17.0,13.0,224.0,12.0,1.0,0.0,0.0,14.0,0.0,1.0,0.0,36.0,7.0,46.7,2021-2022,Salernitana
15,2021-12-04,15:00,Matchweek 16,Sat,Away,L,0.0,2.0,Milan,0.2,2.1,30.0,43609.0,Franck Ribéry,4-4-1-1,Antonio Giua,Match Report,,0.0,7.0,2.0,28.6,0.0,0.0,23.3,0.0,0.0,0.0,0.2,0.04,-0.2,-0.2,8.0,6.0,75.0,0.0,3.0,1.0,0.0,0.0,0.0,13.0,23.0,56.5,28.0,3.0,57.1,40.1,9.0,77.8,48.2,16.0,0.0,0.0,1.0,17.0,4165.0,2015.0,0.0,0.1,0.2,5.0,19.0,2.0,0.0,19.0,279.0,39.0,0.0,2.0,9.0,10.0,5.0,2.0,3.0,0.0,1.0,7.0,12.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,6.0,6.0,1.0,8.0,32.0,17.0,5.0,9.0,22.0,19.0,0.0,420.0,79.0,5.0,5.0,35.7,9.0,64.3,239.0,6.0,0.0,14.0,11.0,232.0,18.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,51.0,14.0,50.0,2021-2022,Salernitana
16,2021-12-11,15:00,Matchweek 17,Sat,Away,L,0.0,4.0,Fiorentina,0.8,2.2,31.0,18579.0,Franck Ribéry,4-4-1-1,Davide Ghersini,Match Report,,0.0,11.0,6.0,54.5,0.0,0.0,15.3,0.0,0.0,0.0,0.8,0.07,-0.8,-0.8,9.0,5.0,55.6,0.0,2.6,-1.4,0.0,0.0,0.0,3.0,13.0,23.1,20.0,6.0,25.0,28.9,9.0,88.9,49.8,17.0,0.0,0.0,0.0,2.0,3780.0,1698.0,0.0,0.7,0.6,10.0,14.0,8.0,2.0,21.0,290.0,48.0,0.0,1.0,9.0,21.0,3.0,1.0,2.0,0.0,1.0,9.0,20.0,12.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,6.0,11.0,2.0,6.0,50.0,6.0,9.0,8.0,27.0,16.0,1.0,454.0,59.0,22.0,3.0,37.5,5.0,62.5,254.0,12.0,2.0,26.0,13.0,251.0,21.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,51.0,11.0,57.9,2021-2022,Salernitana
17,2021-12-17,20:45,Matchweek 18,Fri,Home,L,0.0,5.0,Inter,0.7,3.0,35.0,18000.0,Franck Ribéry,5-3-2,Maurizio Mariani,Match Report,,0.0,10.0,2.0,20.0,0.0,0.0,12.9,0.0,0.0,0.0,0.7,0.07,-0.7,-0.7,8.0,3.0,37.5,0.0,2.7,-2.3,0.0,0.0,0.0,11.0,17.0,64.7,19.0,4.0,36.8,36.4,12.0,83.3,50.8,16.0,0.0,0.0,0.0,4.0,4897.0,2190.0,0.0,0.6,0.7,8.0,16.0,5.0,1.0,27.0,303.0,49.0,0.0,1.0,14.0,18.0,3.0,0.0,2.0,0.0,1.0,10.0,17.0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,8.0,4.0,1.0,8.0,53.3,7.0,5.0,12.0,25.0,22.0,0.0,456.0,73.0,23.0,2.0,33.3,4.0,66.7,258.0,17.0,4.0,11.0,11.0,266.0,27.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,38.0,17.0,50.0,2021-2022,Salernitana
18,2022-01-09,20:45,Matchweek 21,Sun,Away,W,2.0,1.0,Hellas Verona,1.1,1.2,30.0,3106.0,Francesco Di Tacchio,5-3-2,Federico Dionisi,Match Report,,2.0,8.0,4.0,50.0,0.13,0.25,23.2,1.0,1.0,1.0,0.4,0.04,0.9,0.6,7.0,6.0,85.7,0.0,0.5,-0.5,0.0,0.0,0.0,13.0,29.0,44.8,16.0,3.0,81.3,51.9,16.0,100.0,61.2,28.0,0.0,0.0,0.0,,2996.0,1864.0,0.0,0.3,0.5,6.0,17.0,4.0,1.0,22.0,211.0,57.0,1.0,0.0,8.0,22.0,4.0,1.0,2.0,0.0,0.0,13.0,15.0,12.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,9.0,7.0,5.0,3.0,1.0,5.0,41.7,7.0,8.0,12.0,21.0,35.0,0.0,383.0,76.0,13.0,7.0,53.8,6.0,46.2,163.0,9.0,3.0,11.0,4.0,154.0,22.0,3.0,0.0,0.0,12.0,1.0,0.0,0.0,45.0,18.0,51.4,2021-2022,Salernitana
